Provider,ClaimID_count,BeneID_nunique,ClaimDuration_mean,ClaimDuration_max,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_std,Insurance_Coverage_Ratio_mean,Patient_Risk_Score_mean,Docs_Involved_Count_mean,ClmProcedureCode_1_count,County_nunique,Ratio_ClaimsPerPatient,Unique_Staff_Count,Ratio_ClaimsPerDoctor,Ratio_Inpatient_Business
PRV57334,68,60,4.720588235294118,32,6618.823529411765,450080,10670.155831145606,97.02594175252611,18.029411764705884,1.5735294117647058,22,10,1.1333333333333333,32,2.0606060606060606,0.5735294117647058
PRV57335,807,306,1.5724907063197027,22,352.75092936802974,284670,1192.7916734905514,298.98436056159187,17.776951672862452,1.4646840148698885,4,13,2.6372549019607843,46,17.170212765957448,0.0037174721189591076
PRV57336,135,117,1.451851851851852,20,209.03703703703704,28220,438.8449460546658,203.873025049448,17.762962962962963,1.3407407407407408,0,33,1.1538461538461537,81,1.646341463414634,0.0
PRV57339,458,187,1.1244541484716157,20,229.5414847161572,105130,446.1334094898061,221.20363882484352,17.722707423580786,1.334061135371179,1,9,2.449197860962567,16,26.941176470588236,0.0
PRV57340,41,39,2.1219512195121952,10,4984.390243902439,204360,8894.606525524468,139.83565171965546,17.463414634146343,1.5609756097560976,14,10,1.0512820512820513,25,1.5769230769230769,0.4146341463414634
PRV57341,177,158,3.361581920903955,35,4612.146892655367,816350,7723.720982739412,226.83281551024797,17.203389830508474,1.5254237288135593,45,27,1.120253164556962,69,2.5285714285714285,0.4350282485875706
PRV57343,75,55,3.2133333333333334,20,494.53333333333336,37090,827.1888135929628,493.48169014084505,17.773333333333333,1.2933333333333332,0,14,1.3636363636363635,34,2.142857142857143,0.0
PRV57344,480,189,2.4270833333333335,20,893.125,428700,2881.6357975149863,372.5304623026613,17.597916666666666,1.4166666666666667,17,12,2.5396825396825395,37,12.631578947368421,0.052083333333333336
PRV57345,88,82,3.7954545454545454,35,5287.727272727273,465320,8533.524251717452,275.143610930371,17.386363636363637,1.5909090909090908,26,16,1.0731707317073171,34,2.5142857142857142,0.48863636363636365
PRV57346,532,447,1.593984962406015,20,282.7631578947368,150430,559.3802700754716,269.6609362244672,17.862781954887218,1.368421052631579,0,26,1.1901565995525727,32,16.12121212121212,0.0
PRV57347,145,141,1.5034482758620689,20,1003.8620689655172,145560,2656.46909193359,195.5234082894076,17.82758620689655,1.3655172413793104,9,29,1.0283687943262412,91,1.576086956521739,0.11724137931034483
PRV57348,920,638,1.367391304347826,20,278.0108695652174,255770,539.972050108194,269.59930390643495,17.809782608695652,1.057608695652174,0,29,1.4420062695924765,6,131.42857142857142,0.0
PRV57350,46,41,0.5434782608695652,7,1551.9565217391305,71390,3516.7855395802812,133.01396177597442,17.543478260869566,1.1956521739130435,3,7,1.1219512195121952,11,3.8333333333333335,0.1956521739130435
PRV57351,34,32,0.8235294117647058,20,593.5294117647059,20180,2403.2375667293145,589.7588502453735,17.91176470588235,1.2352941176470589,0,9,1.0625,13,2.4285714285714284,0.0
PRV57352,44,41,1.2272727272727273,20,569.3181818181819,25050,1506.73742365675,228.05954637999432,17.954545454545453,1.2272727272727273,3,8,1.0731707317073171,18,2.3157894736842106,0.06818181818181818
PRV57354,22,21,1.6818181818181819,18,386.8181818181818,8510,678.1584753941498,386.8181818181818,18.681818181818183,1.3636363636363635,0,5,1.0476190476190477,11,1.8333333333333333,0.0
PRV57355,34,21,0.14705882352941177,5,477.6470588235294,16240,830.8668668599277,467.5047204273132,17.264705882352942,1.3529411764705883,0,3,1.619047619047619,5,5.666666666666667,0.0
PRV57356,67,25,3.2686567164179103,20,351.7910447761194,23570,597.4540057690617,343.1087899882382,17.91044776119403,1.2388059701492538,0,3,2.68,23,2.7916666666666665,0.0
PRV57357,16,13,4.0625,10,7168.75,114700,5301.78822033975,112.8566417212348,15.875,1.0,7,2,1.2307692307692308,2,5.333333333333333,0.9375
PRV57358,77,32,0.974025974025974,20,158.44155844155844,12200,390.08455539207654,157.2842998585573,17.493506493506494,1.0,1,3,2.40625,1,38.5,0.0
PRV57359,102,67,1.7647058823529411,20,337.15686274509807,34390,583.3657505483437,332.8771005281378,17.647058823529413,1.0,0,6,1.5223880597014925,1,51.0,0.0
PRV57361,60,32,2.5166666666666666,20,313.1666666666667,18790,697.4007229431166,312.1830601092896,17.683333333333334,1.1833333333333333,0,3,1.875,6,8.571428571428571,0.0
PRV57363,2,2,0.0,0,200.0,400,141.4213562373095,151.21951219512195,21.0,1.5,0,1,1.0,2,0.6666666666666666,0.0
PRV57364,10,9,1.4,6,4265.0,42650,7945.739948760804,68.92890551917681,17.0,1.3,2,4,1.1111111111111112,6,1.4285714285714286,0.3
PRV57365,183,84,2.1311475409836067,20,312.89617486338796,57260,591.8418124121966,306.8068232167495,17.896174863387976,1.2349726775956285,0,5,2.1785714285714284,10,16.636363636363637,0.0
PRV57366,12,7,0.0,0,413.3333333333333,4960,925.9916879003861,413.3333333333333,16.916666666666668,1.1666666666666667,0,2,1.7142857142857142,6,1.7142857142857142,0.0
PRV57367,11,8,1.9090909090909092,20,733.6363636363636,8070,1031.5839541915407,437.3400673400674,17.636363636363637,1.1818181818181819,0,1,1.375,4,2.2,0.0
PRV57368,22,22,0.0,0,159.0909090909091,3500,204.00534752349463,159.0909090909091,18.5,0.9545454545454546,0,3,1.0,4,4.4,0.0
PRV57369,28,27,1.9285714285714286,11,4262.5,119350,8158.264441883684,77.17645070119136,17.714285714285715,1.3928571428571428,6,9,1.037037037037037,18,1.4736842105263157,0.39285714285714285
PRV57371,1,1,0.0,0,70.0,70,0.0,70.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV57372,32,28,3.96875,25,3867.1875,123750,5845.657464264916,142.58786021948256,16.90625,1.125,8,5,1.1428571428571428,7,4.0,0.46875
PRV57373,2,2,0.0,0,400.0,800,424.26406871192853,400.0,15.0,1.0,0,2,1.0,2,0.6666666666666666,0.0
PRV57374,6,5,3.3333333333333335,20,133.33333333333334,800,147.33182502998687,133.33333333333334,18.666666666666668,1.1666666666666667,0,2,1.2,5,1.0,0.0
PRV57375,81,35,1.4074074074074074,20,891.604938271605,72220,2637.6473687692423,319.1377286408884,17.08641975308642,1.345679012345679,3,4,2.3142857142857145,10,7.363636363636363,0.07407407407407407
PRV57376,20,18,0.6,12,253.0,5060,449.77304218203676,253.0,17.55,1.35,0,3,1.1111111111111112,7,2.5,0.0
PRV57378,35,29,1.0571428571428572,20,193.71428571428572,6780,295.5959654493206,180.19932141591127,17.428571428571427,1.2285714285714286,0,5,1.206896551724138,11,2.9166666666666665,0.0
PRV57379,28,26,3.5357142857142856,20,2013.5714285714287,56380,6782.419110812084,443.61285580649474,17.571428571428573,1.3571428571428572,2,8,1.0769230769230769,11,2.3333333333333335,0.10714285714285714
PRV57380,87,64,1.3333333333333333,20,262.98850574712645,22880,551.6109914721221,261.1728078913832,17.45977011494253,1.0804597701149425,0,5,1.359375,7,10.875,0.0
PRV57381,49,12,3.0816326530612246,20,380.40816326530614,18640,614.8440153935843,370.80432172869143,17.612244897959183,1.0,0,2,4.083333333333333,2,16.333333333333332,0.0
PRV57382,79,45,1.0759493670886076,20,1263.4177215189873,99810,6546.05046046576,181.63727558692074,18.025316455696203,1.3291139240506329,2,5,1.7555555555555555,17,4.388888888888889,0.06329113924050633
PRV57385,90,41,0.6222222222222222,20,243.66666666666666,21930,485.30645941565814,240.71568410146145,17.81111111111111,1.0444444444444445,0,3,2.1951219512195124,2,30.0,0.0
PRV57386,1,1,0.0,0,300.0,300,0.0,300.0,20.0,1.0,0,1,1.0,1,0.5,0.0
PRV57388,9,7,2.3333333333333335,20,184.44444444444446,1660,164.02066265497703,162.44224422442244,18.11111111111111,1.1111111111111112,0,2,1.2857142857142858,3,2.25,0.0
PRV57389,6,4,0.0,0,635.0,3810,1309.7442498442206,635.0,18.166666666666668,1.1666666666666667,0,2,1.5,2,2.0,0.0
PRV57390,55,42,0.16363636363636364,7,197.0909090909091,10840,336.82984344375336,184.7819632352283,17.8,1.0,0,4,1.3095238095238095,1,27.5,0.0
PRV57391,19,13,1.3157894736842106,20,251.57894736842104,4780,331.36524255963866,251.57894736842104,17.36842105263158,1.0,0,1,1.4615384615384615,1,9.5,0.0
PRV57392,2,2,0.0,0,35.0,70,35.35533905932738,35.0,16.5,1.0,0,2,1.0,2,0.6666666666666666,0.0
PRV57393,5,5,0.0,0,560.0,2800,975.9866802369795,560.0,16.8,1.0,0,3,1.0,2,1.6666666666666667,0.0
PRV57394,16,15,3.8125,20,414.375,6630,816.038959445769,414.375,18.375,1.0625,0,4,1.0666666666666667,5,2.6666666666666665,0.0
PRV57396,1,1,0.0,0,0.0,0,0.0,0.0,18.0,2.0,0,1,1.0,1,0.5,0.0
PRV57397,7,7,2.7142857142857144,5,9285.714285714286,65000,9464.218328601079,8.6863557396766,17.571428571428573,1.2857142857142858,4,2,1.0,1,3.5,1.0
PRV57398,3,3,2.6666666666666665,5,16866.666666666668,50600,26123.807787788774,15.777985656376677,18.333333333333332,1.6666666666666667,2,2,1.0,1,1.5,1.0
PRV57399,1,1,15.0,15,57000.0,57000,0.0,53.32086061739944,15.0,3.0,1,1,1.0,1,0.5,1.0
PRV57400,8,6,4.125,7,8375.0,67000,5629.958132298017,7.83442469597755,15.875,1.5,5,1,1.3333333333333333,3,2.0,1.0
PRV57401,8,8,6.0,18,8125.0,65000,5841.660722773961,7.600561272217025,16.875,1.0,7,2,1.0,1,4.0,1.0
PRV57402,1,1,0.0,0,20.0,20,0.0,20.0,20.0,1.0,0,1,1.0,1,0.5,0.0
PRV57403,15,13,7.466666666666667,32,11466.666666666666,172000,8210.330310622332,10.72653570314936,16.6,1.5333333333333334,9,5,1.1538461538461537,5,2.5,1.0
PRV57404,46,43,1.673913043478261,25,1614.1304347826087,74250,3345.5393692942225,271.2528263821797,17.608695652173914,1.5869565217391304,6,17,1.069767441860465,28,1.5862068965517242,0.1956521739130435
PRV57405,32,27,0.9375,20,177.8125,5690,236.0253454815339,175.67585465813676,17.90625,1.3125,0,6,1.1851851851851851,23,1.3333333333333333,0.0
PRV57406,68,58,3.6323529411764706,20,7433.235294117647,505460,12041.519644413465,252.45717157896206,16.691176470588236,1.6764705882352942,21,12,1.1724137931034482,18,3.5789473684210527,0.6764705882352942
PRV57407,217,103,1.8709677419354838,20,289.6774193548387,62860,548.5784550872391,263.448526287931,17.649769585253456,1.1474654377880185,0,11,2.1067961165048543,18,11.421052631578947,0.0
PRV57408,55,50,0.6363636363636364,20,157.27272727272728,8650,311.5757713293209,157.09388971684052,17.4,1.4363636363636363,1,17,1.1,42,1.2790697674418605,0.0
PRV57409,71,64,3.140845070422535,22,3079.154929577465,218620,5258.529600693355,180.46061212927705,17.732394366197184,1.3943661971830985,16,11,1.109375,40,1.7317073170731707,0.3380281690140845
PRV57410,241,125,1.1369294605809128,20,239.46058091286307,57710,465.5634125959582,226.01284860061878,17.547717842323653,1.1867219917012448,0,7,1.928,20,11.476190476190476,0.0
PRV57411,29,27,2.103448275862069,20,295.17241379310343,8560,595.4387379406836,274.43909150001224,17.93103448275862,1.2413793103448276,0,10,1.0740740740740742,22,1.2608695652173914,0.0
PRV57412,298,107,1.74496644295302,20,504.6308724832215,150380,1529.7045437705385,281.7463048920246,17.70469798657718,1.151006711409396,7,13,2.7850467289719627,34,8.514285714285714,0.030201342281879196
PRV57413,52,31,0.5384615384615384,20,346.7307692307692,18030,738.609507469872,346.351570964247,17.403846153846153,1.0192307692307692,0,3,1.6774193548387097,4,10.4,0.0
PRV57414,28,25,4.571428571428571,20,7695.0,215460,11838.031148864304,94.97327275157022,16.571428571428573,1.5,8,10,1.12,19,1.4,0.6428571428571429
PRV57415,86,41,2.4069767441860463,20,454.5348837209302,39090,840.6645228301718,450.16976258137527,17.348837209302324,1.058139534883721,0,6,2.097560975609756,9,8.6,0.0
PRV57416,7,6,0.0,0,171.42857142857142,1200,202.68436639502409,171.42857142857142,17.428571428571427,1.1428571428571428,0,3,1.1666666666666667,5,1.1666666666666667,0.0
PRV57417,9,9,0.0,0,291.1111111111111,2620,753.9138618642789,291.1111111111111,18.333333333333332,1.0,0,6,1.0,6,1.2857142857142858,0.0
PRV57419,17,17,1.1764705882352942,20,288.2352941176471,4900,625.7019587443135,270.76295864880603,17.823529411764707,1.1176470588235294,0,6,1.0,8,1.8888888888888888,0.0
PRV57421,35,33,0.9714285714285714,20,230.85714285714286,8080,502.97568312506525,224.36311329615341,16.771428571428572,1.4,0,14,1.0606060606060606,22,1.5217391304347827,0.0
PRV57422,104,60,1.2596153846153846,20,323.2692307692308,33620,594.3380789195418,310.9535761268435,17.759615384615383,1.2019230769230769,0,9,1.7333333333333334,10,9.454545454545455,0.0
PRV57423,47,41,3.5106382978723403,20,454.8936170212766,21380,855.4044869316034,445.1176857280899,17.93617021276596,1.3191489361702127,0,10,1.146341463414634,21,2.1363636363636362,0.0
PRV57424,38,28,3.210526315789474,20,312.89473684210526,11890,648.3071840080252,312.89473684210526,17.342105263157894,1.131578947368421,0,8,1.3571428571428572,15,2.375,0.0
PRV57425,124,101,2.75,31,2788.064516129032,345720,6318.384798929908,274.06717376007117,17.120967741935484,1.2419354838709677,17,19,1.2277227722772277,40,3.024390243902439,0.25806451612903225
PRV57426,60,33,0.36666666666666664,20,270.6666666666667,16240,653.0291001553587,233.86283715364078,17.333333333333332,1.25,0,10,1.8181818181818181,19,3.0,0.0
PRV57427,30,27,3.1,15,3786.3333333333335,113590,4708.805019603559,123.09666354848768,16.7,1.4,10,10,1.1111111111111112,18,1.5789473684210527,0.4666666666666667
PRV57429,154,80,1.7792207792207793,20,269.4155844155844,41490,525.6980880272807,247.88451468021321,17.103896103896105,1.1493506493506493,0,15,1.925,44,3.422222222222222,0.0
PRV57431,24,19,1.7083333333333333,20,566.6666666666666,13600,749.5254537352962,566.6666666666666,17.708333333333332,1.2916666666666667,0,5,1.263157894736842,8,2.6666666666666665,0.0
PRV57432,48,41,1.7708333333333333,20,279.5833333333333,13420,647.6042866262835,277.5881338133813,17.75,1.375,0,14,1.170731707317073,30,1.5483870967741935,0.0
PRV57433,70,63,1.4714285714285715,21,2021.4285714285713,141500,4165.348528561473,179.33129355228402,17.857142857142858,1.5,9,16,1.1111111111111112,46,1.4893617021276595,0.22857142857142856
PRV57434,316,151,1.3227848101265822,20,265.7911392405063,83990,533.2020737739051,261.83394783716443,17.620253164556964,1.1708860759493671,0,17,2.0927152317880795,10,28.727272727272727,0.0
PRV57435,25,21,1.84,20,194.4,4860,268.8878328721229,190.76363636363635,17.88,1.32,0,10,1.1904761904761905,16,1.4705882352941178,0.0
PRV57436,41,32,1.0,20,267.0731707317073,10950,510.8485289322023,262.27868257997386,18.365853658536587,1.2195121951219512,0,9,1.28125,23,1.7083333333333333,0.0
PRV57437,27,27,1.4074074074074074,18,2339.6296296296296,63170,4919.671253464528,322.2334657037591,17.11111111111111,1.2962962962962963,2,11,1.0,18,1.4210526315789473,0.2222222222222222
PRV57438,14,11,2.7857142857142856,20,1727.142857142857,24180,2878.138898052614,157.18428437792332,17.285714285714285,1.0714285714285714,3,3,1.2727272727272727,5,2.3333333333333335,0.2857142857142857
PRV57440,4,3,5.0,20,82.5,330,85.39125638299666,82.5,19.0,1.25,0,3,1.3333333333333333,3,1.0,0.0
PRV57441,74,39,1.6756756756756757,20,360.27027027027026,26660,639.273930979563,360.27027027027026,16.945945945945947,1.1756756756756757,0,5,1.8974358974358974,7,9.25,0.0
PRV57443,52,22,1.0,20,649.8076923076923,33790,2270.479339892976,613.029709175111,17.76923076923077,1.0961538461538463,0,6,2.3636363636363638,8,5.777777777777778,0.0
PRV57444,13,13,2.3846153846153846,20,580.7692307692307,7550,1144.6357611227363,580.7692307692307,18.307692307692307,1.1538461538461537,0,5,1.0,8,1.4444444444444444,0.0
PRV57445,30,20,0.9,20,738.3333333333334,22150,2065.6802892682267,468.61579095234123,18.266666666666666,1.0666666666666667,0,6,1.5,8,3.3333333333333335,0.06666666666666667
PRV57446,8,7,5.0,20,700.0,5600,978.3367810436532,700.0,16.25,1.0,0,5,1.1428571428571428,3,2.0,0.0
PRV57447,9,9,5.222222222222222,20,471.1111111111111,4240,850.1682839950636,471.1111111111111,17.444444444444443,1.1111111111111112,0,2,1.0,6,1.2857142857142858,0.0
PRV57448,205,113,1.424390243902439,20,253.26829268292684,51920,474.8813589910313,251.02454115539422,17.678048780487806,1.2585365853658537,0,11,1.8141592920353982,23,8.541666666666666,0.0
PRV57449,103,57,1.5533980582524272,20,275.5339805825243,28380,503.14837821527993,253.74350125683245,18.155339805825243,1.0388349514563107,0,5,1.8070175438596492,17,5.722222222222222,0.0
PRV57450,11,11,2.0,20,431.8181818181818,4750,963.1388080834266,425.53310886644215,17.545454545454547,1.0909090909090908,0,6,1.0,5,1.8333333333333333,0.0
PRV57452,3,3,0.0,0,40.0,120,40.0,40.0,18.666666666666668,1.0,0,2,1.0,3,0.75,0.0
PRV57453,17,15,0.058823529411764705,1,167.64705882352942,2850,448.379434906485,167.64705882352942,17.764705882352942,1.0,0,2,1.1333333333333333,5,2.8333333333333335,0.0
PRV57454,42,29,0.8095238095238095,20,133.57142857142858,5610,283.27200948714466,120.78331779293649,18.666666666666668,0.9761904761904762,0,2,1.4482758620689655,2,14.0,0.0
PRV57455,6,6,3.3333333333333335,20,355.0,2130,356.30043502639734,321.996699669967,18.0,1.0,0,2,1.0,2,2.0,0.0
PRV57456,16,15,0.5625,9,146.875,2350,295.9215830812841,146.875,18.1875,1.0,0,3,1.0666666666666667,5,2.6666666666666665,0.0
PRV57459,11,9,0.09090909090909091,1,418.1818181818182,4600,982.0470272020397,418.1818181818182,16.454545454545453,1.0,0,4,1.2222222222222223,1,5.5,0.0
PRV57460,36,28,0.5555555555555556,20,217.77777777777777,7840,378.07112793464904,212.8528890227174,17.333333333333332,1.3333333333333333,0,3,1.2857142857142858,3,9.0,0.0
PRV57461,1,1,0.0,0,0.0,0,0.0,0.0,19.0,1.0,0,1,1.0,1,0.5,0.0
PRV57462,10,10,4.0,20,156.0,1560,107.31055658953389,156.0,17.9,1.0,0,2,1.0,3,2.5,0.0
PRV57463,28,26,0.10714285714285714,2,264.64285714285717,7410,451.91348027116163,261.5096683834824,17.642857142857142,1.0357142857142858,0,4,1.0769230769230769,3,7.0,0.0
PRV57464,2,2,0.0,0,40.0,80,0.0,40.0,18.0,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV57465,22,19,0.9545454545454546,20,124.0909090909091,2730,161.9129422430488,121.86274509803921,18.318181818181817,1.4090909090909092,0,2,1.1578947368421053,2,7.333333333333333,0.0
PRV57467,1,1,0.0,0,40.0,40,0.0,40.0,22.0,1.0,0,1,1.0,1,0.5,0.0
PRV57468,12,8,0.16666666666666666,2,191.66666666666666,2300,310.56644241050117,191.66666666666666,16.5,1.3333333333333333,0,3,1.5,2,4.0,0.0
PRV57469,58,37,1.0517241379310345,20,380.17241379310343,22050,713.8860574946813,378.46534653465346,17.67241379310345,1.0,0,2,1.5675675675675675,1,29.0,0.0
PRV57470,12,11,2.0,20,134.16666666666666,1610,110.40901917484602,134.16666666666666,18.916666666666668,1.5,0,2,1.0909090909090908,4,2.4,0.0
PRV57471,2,2,0.0,0,175.0,350,176.7766952966369,175.0,19.0,1.0,0,2,1.0,1,1.0,0.0
PRV57472,4,4,5.0,20,425.0,1700,717.7975573470095,425.0,15.75,1.0,0,1,1.0,2,1.3333333333333333,0.0
PRV57473,1,1,0.0,0,90.0,90,0.0,90.0,20.0,1.0,0,1,1.0,1,0.5,0.0
PRV57474,4,4,0.0,0,207.5,830,236.83679331275084,207.5,18.5,1.0,0,1,1.0,1,2.0,0.0
PRV57475,23,16,2.6956521739130435,20,406.0869565217391,9340,794.6224897306713,406.0869565217391,16.043478260869566,1.0,0,2,1.4375,1,11.5,0.0
PRV57476,145,56,1.2,20,324.62068965517244,47070,644.3105926855021,322.0287371434446,17.875862068965517,1.013793103448276,0,3,2.5892857142857144,3,36.25,0.0
PRV57477,85,42,1.6705882352941177,20,267.52941176470586,22740,521.0107070519234,266.36655811397213,17.729411764705883,1.0,0,3,2.0238095238095237,1,42.5,0.0
PRV57479,19,17,1.4210526315789473,20,380.0,7220,818.5217026919797,380.0,17.473684210526315,1.0,0,2,1.1176470588235294,2,6.333333333333333,0.0
PRV57481,62,52,6.435483870967742,35,12516.129032258064,776000,13445.386722375273,11.026085356315846,16.403225806451612,1.564516129032258,43,11,1.1923076923076923,5,10.333333333333334,1.0
PRV57484,9,6,2.2222222222222223,20,121.11111111111111,1090,152.76161530669643,121.11111111111111,16.11111111111111,1.0,0,3,1.5,1,4.5,0.0
PRV57485,10,10,2.0,20,167.0,1670,220.4565968872583,167.0,18.1,1.0,0,4,1.0,1,5.0,0.0
PRV57486,35,19,1.1714285714285715,20,126.57142857142857,4430,318.94073630897464,120.71640363462458,18.314285714285713,1.0,0,2,1.8421052631578947,1,17.5,0.0
PRV57487,15,14,7.933333333333334,17,9333.333333333334,140000,7207.800007795788,8.730901153726224,17.066666666666666,1.0,9,4,1.0714285714285714,1,7.5,1.0
PRV57488,5,5,0.0,0,108.0,540,114.76062042355818,108.0,17.0,1.4,0,2,1.0,2,1.6666666666666667,0.0
PRV57489,17,17,6.176470588235294,17,10705.882352941177,182000,9298.956298171,10.014857205744786,17.41176470588235,1.2352941176470589,9,8,1.0,6,2.4285714285714284,1.0
PRV57490,21,19,4.761904761904762,17,9580.952380952382,201200,7814.577342865003,9.176800748362956,16.238095238095237,1.2380952380952381,14,6,1.105263157894737,1,10.5,1.0
PRV57491,116,62,1.456896551724138,20,265.7758620689655,30830,479.9749103262885,265.7758620689655,17.525862068965516,1.353448275862069,0,13,1.8709677419354838,28,4.0,0.0
PRV57492,117,95,2.3675213675213675,20,2974.6153846153848,348030,5540.256208824321,139.87190440471934,17.45299145299145,1.5299145299145298,20,27,1.231578947368421,62,1.8571428571428572,0.3076923076923077
PRV57495,113,99,2.3008849557522124,35,3544.5132743362833,400530,8414.251408765458,120.59682477736406,17.504424778761063,1.3805309734513274,20,30,1.1414141414141414,65,1.7121212121212122,0.3274336283185841
PRV57496,38,36,0.5526315789473685,20,203.94736842105263,7750,543.0123161894471,202.1235018238666,17.86842105263158,1.3421052631578947,0,11,1.0555555555555556,21,1.7272727272727273,0.0
PRV57499,18,18,0.05555555555555555,1,496.6666666666667,8940,907.8934894773141,496.6666666666667,17.27777777777778,1.3333333333333333,0,5,1.0,13,1.2857142857142858,0.0
PRV57500,79,78,0.7848101265822784,20,330.253164556962,26090,671.7924257470753,328.51508810446757,17.68354430379747,1.3670886075949367,0,17,1.0128205128205128,44,1.7555555555555555,0.0
PRV57501,64,63,0.265625,16,183.4375,11740,330.776953334332,180.2174309739984,18.015625,1.3125,0,12,1.0158730158730158,29,2.1333333333333333,0.0
PRV57502,260,235,2.9307692307692306,35,4605.961538461538,1197550,8228.227537902887,171.23201060066367,17.18076923076923,1.4653846153846153,64,28,1.1063829787234043,75,3.4210526315789473,0.43846153846153846
PRV57504,28,28,1.25,20,211.07142857142858,5910,353.70357212108695,207.53536067892506,17.25,1.5,0,6,1.0,12,2.1538461538461537,0.0
PRV57507,112,96,1.0982142857142858,20,238.75,26740,493.6846661073742,230.79821275778372,17.4375,1.25,0,24,1.1666666666666667,45,2.4347826086956523,0.0
PRV57509,58,53,0.9827586206896551,20,201.55172413793105,11690,301.13121068664867,199.85585076314302,17.79310344827586,1.1379310344827587,0,13,1.0943396226415094,26,2.1481481481481484,0.0
PRV57510,247,214,2.3643724696356276,31,1971.6194331983806,486990,5079.789442625495,263.0189184773199,17.781376518218625,1.582995951417004,26,27,1.1542056074766356,96,2.5463917525773194,0.17408906882591094
PRV57512,108,84,1.3425925925925926,20,225.27777777777777,24330,399.51713456367406,216.20732719165602,17.805555555555557,1.2407407407407407,0,20,1.2857142857142858,28,3.7241379310344827,0.0
PRV57514,51,44,1.8235294117647058,20,294.70588235294116,15030,606.1595596579384,294.70588235294116,18.0,1.4509803921568627,0,11,1.1590909090909092,28,1.7586206896551724,0.0
PRV57515,88,80,2.272727272727273,22,1908.75,167970,3811.1731721709884,239.23536444156682,17.170454545454547,1.4431818181818181,13,26,1.1,58,1.4915254237288136,0.2159090909090909
PRV57516,10,10,0.8,5,229.0,2290,451.45320909259243,229.0,17.7,1.2,0,4,1.0,9,1.0,0.0
PRV57517,60,56,1.2166666666666666,20,337.1666666666667,20230,535.2619877034292,325.7195526097763,17.55,1.1666666666666667,0,11,1.0714285714285714,33,1.7647058823529411,0.0
PRV57518,97,47,1.0515463917525774,20,702.3711340206186,68130,3072.7219790968297,335.2921633163975,17.309278350515463,1.2474226804123711,2,13,2.0638297872340425,21,4.409090909090909,0.020618556701030927
PRV57519,157,142,1.9681528662420382,20,912.6114649681529,143280,3016.2944549726053,189.257577446763,17.84713375796178,1.2738853503184713,6,20,1.1056338028169015,79,1.9625,0.07643312101910828
PRV57520,23,23,0.6521739130434783,8,249.56521739130434,5740,387.15134767672595,249.1375623663578,17.17391304347826,1.173913043478261,0,7,1.0,16,1.3529411764705883,0.0
PRV57521,111,105,2.135135135135135,35,1091.4414414414414,121150,2846.696281927477,231.50419948750726,17.81081081081081,1.3513513513513513,7,27,1.0571428571428572,59,1.85,0.10810810810810811
PRV57522,40,40,0.9,20,207.75,8310,295.91654662100694,207.5227272727273,17.775,1.325,0,13,1.0,21,1.8181818181818181,0.0
PRV57523,151,129,2.172185430463576,35,1125.5629139072848,169960,3221.1198126865947,267.19805338895253,17.7682119205298,1.2119205298013245,8,22,1.1705426356589148,56,2.6491228070175437,0.09933774834437085
PRV57525,107,78,2.1401869158878504,20,1998.3177570093458,213820,4747.6292963766455,153.0298006278731,17.074766355140188,1.3271028037383177,11,15,1.3717948717948718,52,2.018867924528302,0.19626168224299065
PRV57526,202,154,1.7326732673267327,20,541.1386138613861,109310,2818.772216153917,275.96361576283454,17.603960396039604,1.316831683168317,2,13,1.3116883116883118,45,4.391304347826087,0.009900990099009901
PRV57527,165,135,3.187878787878788,24,4033.3333333333335,665500,8509.029159414864,227.25789689767717,17.35151515151515,1.3757575757575757,33,22,1.2222222222222223,33,4.852941176470588,0.3090909090909091
PRV57528,401,345,1.7556109725685785,20,501.29675810473816,201020,1426.012206895322,306.5672602294058,17.468827930174562,1.1221945137157108,5,33,1.1623188405797102,157,2.537974683544304,0.032418952618453865
PRV57529,295,188,1.7152542372881356,20,255.38983050847457,75340,559.6850735269636,242.8644924687964,18.077966101694916,1.4305084745762713,0,28,1.5691489361702127,50,5.784313725490196,0.0
PRV57530,478,391,1.5564853556485356,35,1057.7196652719665,505590,2800.6139692370743,229.43145875673395,17.552301255230127,1.2552301255230125,20,62,1.2225063938618925,194,2.4512820512820515,0.1087866108786611
PRV57531,68,43,0.8382352941176471,20,244.55882352941177,16630,556.1660705047412,242.54658977580561,17.205882352941178,1.161764705882353,0,8,1.5813953488372092,18,3.5789473684210527,0.0
PRV57532,351,157,2.111111111111111,20,317.83475783475785,111560,563.508789172055,305.20884757647127,17.737891737891736,1.3304843304843306,0,22,2.2356687898089174,3,87.75,0.0
PRV57533,108,83,2.1574074074074074,25,2773.703703703704,299560,6571.152844500009,190.74068534112774,17.055555555555557,1.3518518518518519,16,10,1.3012048192771084,30,3.4838709677419355,0.2037037037037037
PRV57534,152,117,1.9078947368421053,20,255.39473684210526,38820,529.0787715096702,244.83981459293423,17.513157894736842,1.4276315789473684,0,10,1.2991452991452992,37,4.0,0.0
PRV57536,79,71,1.5443037974683544,20,234.9367088607595,18560,421.7572318402405,234.3162074956565,17.10126582278481,1.4556962025316456,0,13,1.1126760563380282,33,2.323529411764706,0.0
